TT,AHU2_CCV-AHU2-Percentage,AHU2_DSP-AHU2-inch,AHU2_DSPSP-AHU2-inch,AHU2_MAT-AHU2-degree Fahrenheit,AHU2_MaxDMP-AHU2-Percentage,AHU2_RAT-AHU2-degree Fahrenheit,AHU2_RHV-AHU2-Percentage,AHU2_SAT-AHU2-degree Fahrenheit,AHU2_SATSP-AHU2-degree Fahrenheit,AHU2_SFC-AHU2-No Unit,AHU2_SFS-AHU2-No Unit,AHU2_SupCFM-AHU2-cubic foot per minute,AHU2_SupVFD-AHU2-No Unit,
Sun  May 25 16:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.51  ( OK ),0.00  ( OK ),77.18  ( OK ),0.00  ( OK ),69.76  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 16:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.57  ( OK ),0.00  ( OK ),77.10  ( OK ),0.00  ( OK ),70.09  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 17:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.59  ( OK ),0.00  ( OK ),77.13  ( OK ),0.00  ( OK ),70.04  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 17:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.63  ( OK ),0.00  ( OK ),77.11  ( OK ),0.00  ( OK ),70.16  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 17:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.66  ( OK ),0.00  ( OK ),77.18  ( OK ),0.00  ( OK ),70.15  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 17:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.71  ( OK ),0.00  ( OK ),77.17  ( OK ),0.00  ( OK ),70.13  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 18:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.73  ( OK ),0.00  ( OK ),77.15  ( OK ),0.00  ( OK ),70.14  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 18:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.74  ( OK ),0.00  ( OK ),77.12  ( OK ),0.00  ( OK ),70.13  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 18:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.75  ( OK ),0.00  ( OK ),77.10  ( OK ),0.00  ( OK ),70.18  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 18:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.74  ( OK ),0.00  ( OK ),77.01  ( OK ),0.00  ( OK ),70.16  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 19:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.74  ( OK ),0.00  ( OK ),76.92  ( OK ),0.00  ( OK ),70.09  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 19:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.78  ( OK ),0.00  ( OK ),76.90  ( OK ),0.00  ( OK ),69.95  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 19:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.82  ( OK ),0.00  ( OK ),76.99  ( OK ),0.00  ( OK ),69.88  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 19:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.83  ( OK ),0.00  ( OK ),76.99  ( OK ),0.00  ( OK ),69.70  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 20:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.85  ( OK ),0.00  ( OK ),77.04  ( OK ),0.00  ( OK ),69.53  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 20:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.83  ( OK ),0.00  ( OK ),77.07  ( OK ),0.00  ( OK ),69.44  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 20:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.75  ( OK ),0.00  ( OK ),77.09  ( OK ),0.00  ( OK ),69.36  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 20:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.66  ( OK ),0.00  ( OK ),77.10  ( OK ),0.00  ( OK ),69.32  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 21:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.58  ( OK ),0.00  ( OK ),77.09  ( OK ),0.00  ( OK ),69.32  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 21:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.50  ( OK ),0.00  ( OK ),77.11  ( OK ),0.00  ( OK ),69.28  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 21:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.44  ( OK ),0.00  ( OK ),77.11  ( OK ),0.00  ( OK ),69.25  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 21:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.41  ( OK ),0.00  ( OK ),77.13  ( OK ),0.00  ( OK ),69.21  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 22:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.40  ( OK ),0.00  ( OK ),77.13  ( OK ),0.00  ( OK ),69.21  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 22:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.40  ( OK ),0.00  ( OK ),77.16  ( OK ),0.00  ( OK ),69.16  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 22:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.40  ( OK ),0.00  ( OK ),77.12  ( OK ),0.00  ( OK ),69.16  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 22:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.41  ( OK ),0.00  ( OK ),77.10  ( OK ),0.00  ( OK ),69.16  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 23:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.41  ( OK ),0.00  ( OK ),77.08  ( OK ),0.00  ( OK ),69.16  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 23:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.36  ( OK ),0.00  ( OK ),77.07  ( OK ),0.00  ( OK ),69.16  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 23:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.33  ( OK ),0.00  ( OK ),77.07  ( OK ),0.00  ( OK ),69.17  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  May 25 23:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.31  ( OK ),0.00  ( OK ),77.05  ( OK ),0.00  ( OK ),69.19  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  May 26 00:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.38  ( OK ),0.00  ( OK ),77.05  ( OK ),0.00  ( OK ),69.28  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  May 26 00:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.44  ( OK ),0.00  ( OK ),77.04  ( OK ),0.00  ( OK ),69.33  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  May 26 00:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.49  ( OK ),0.00  ( OK ),77.03  ( OK ),0.00  ( OK ),69.40  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  May 26 00:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.53  ( OK ),0.00  ( OK ),77.03  ( OK ),0.00  ( OK ),69.43  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  May 26 01:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.58  ( OK ),0.00  ( OK ),77.01  ( OK ),0.00  ( OK ),69.47  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  May 26 01:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.63  ( OK ),0.00  ( OK ),77.02  ( OK ),0.00  ( OK ),69.48  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  May 26 01:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.65  ( OK ),0.00  ( OK ),77.05  ( OK ),0.00  ( OK ),69.44  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  May 26 01:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.73  ( OK ),0.00  ( OK ),77.09  ( OK ),0.00  ( OK ),69.46  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  May 26 02:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.79  ( OK ),0.00  ( OK ),77.10  ( OK ),0.00  ( OK ),69.46  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  May 26 02:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.83  ( OK ),0.00  ( OK ),77.07  ( OK ),0.00  ( OK ),69.51  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  May 26 02:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.86  ( OK ),0.00  ( OK ),77.07  ( OK ),0.00  ( OK ),69.50  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
