TT,AHU1_CCV-AHU1-Percentage,AHU1_DSP-AHU1-inch,AHU1_DSPSP-AHU1-inch,AHU1_MAT-AHU1-degree Fahrenheit,AHU1_MaxDMP-AHU1-Percentage,AHU1_RAT-AHU1-degree Fahrenheit,AHU1_SAT-AHU1-degree Fahrenheit,AHU1_SATSP-AHU1-degree Fahrenheit,AHU1_SFC-AHU1-No Unit,AHU1_SFS-AHU1-No Unit,AHU1_SupCFM-AHU1-cubic foot per minute,AHU1_SupVFD-AHU1-Percentage,AHU1_RHV-AHU1-Percentage
Thu  Mar 20 09:15:00  CST,0.00  ( OK ),1.55  ( OK ),1.50  ( OK ),54.28  ( OK ),50.92  ( OK ),72.84  ( OK ),55.87  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),19062.56  ( OK ),,0.00  ( OK )
Thu  Mar 20 09:30:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),53.99  ( OK ),51.62  ( OK ),72.87  ( OK ),55.57  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18848.28  ( OK ),,0.00  ( OK )
Thu  Mar 20 09:45:00  CST,0.00  ( OK ),1.43  ( OK ),1.50  ( OK ),53.83  ( OK ),52.03  ( OK ),72.73  ( OK ),55.62  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),19843.35  ( OK ),,0.00  ( OK )
Thu  Mar 20 10:00:00  CST,0.00  ( OK ),1.63  ( OK ),1.50  ( OK ),53.50  ( OK ),50.58  ( OK ),72.73  ( OK ),55.49  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),17887.52  ( OK ),,0.00  ( OK )
Thu  Mar 20 10:15:00  CST,0.00  ( OK ),1.53  ( OK ),1.50  ( OK ),54.14  ( OK ),49.98  ( OK ),72.82  ( OK ),55.68  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18479.58  ( OK ),,0.00  ( OK )
Thu  Mar 20 10:30:00  CST,0.00  ( OK ),1.35  ( OK ),1.50  ( OK ),54.15  ( OK ),50.51  ( OK ),72.85  ( OK ),55.92  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20287.82  ( OK ),,0.00  ( OK )
Thu  Mar 20 10:45:00  CST,0.00  ( OK ),1.55  ( OK ),1.50  ( OK ),54.54  ( OK ),56.87  ( OK ),72.88  ( OK ),56.39  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18145.21  ( OK ),,0.00  ( OK )
Thu  Mar 20 11:00:00  CST,0.00  ( OK ),1.55  ( OK ),1.50  ( OK ),54.58  ( OK ),60.43  ( OK ),72.85  ( OK ),56.12  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18404.96  ( OK ),,0.00  ( OK )
Thu  Mar 20 11:15:00  CST,0.00  ( OK ),1.58  ( OK ),1.50  ( OK ),54.55  ( OK ),65.66  ( OK ),72.87  ( OK ),56.44  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),16858.92  ( OK ),,0.00  ( OK )
Thu  Mar 20 11:30:00  CST,0.00  ( OK ),1.53  ( OK ),1.50  ( OK ),53.81  ( OK ),65.73  ( OK ),72.86  ( OK ),55.76  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),16990.05  ( OK ),,0.00  ( OK )
Thu  Mar 20 11:45:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.17  ( OK ),68.97  ( OK ),72.89  ( OK ),55.98  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18251.17  ( OK ),,0.00  ( OK )
Thu  Mar 20 12:00:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.87  ( OK ),76.67  ( OK ),72.94  ( OK ),56.46  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),17024.06  ( OK ),,0.00  ( OK )
Thu  Mar 20 12:15:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),54.43  ( OK ),81.43  ( OK ),72.95  ( OK ),56.33  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),17113.62  ( OK ),,0.00  ( OK )
Thu  Mar 20 12:30:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),55.01  ( OK ),88.92  ( OK ),72.89  ( OK ),56.53  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),16332.09  ( OK ),,0.00  ( OK )
Thu  Mar 20 12:45:00  CST,100.00  ( OK ),1.49  ( OK ),1.50  ( OK ),54.98  ( OK ),100.00  ( OK ),72.91  ( OK ),57.09  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),16053.32  ( OK ),,0.00  ( OK )
Thu  Mar 20 13:00:00  CST,100.00  ( OK ),1.50  ( OK ),1.50  ( OK ),55.10  ( OK ),100.00  ( OK ),72.92  ( OK ),56.53  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),15436.97  ( OK ),,0.00  ( OK )
Thu  Mar 20 13:15:00  CST,100.00  ( OK ),1.49  ( OK ),1.50  ( OK ),55.20  ( OK ),100.00  ( OK ),72.86  ( OK ),56.77  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),16231.99  ( OK ),,0.00  ( OK )
Thu  Mar 20 13:30:00  CST,100.00  ( OK ),1.49  ( OK ),1.50  ( OK ),55.38  ( OK ),100.00  ( OK ),72.82  ( OK ),57.18  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),16162.17  ( OK ),,0.00  ( OK )
Thu  Mar 20 13:45:00  CST,100.00  ( OK ),1.53  ( OK ),1.50  ( OK ),55.53  ( OK ),100.00  ( OK ),72.81  ( OK ),57.36  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),15158.83  ( OK ),,0.00  ( OK )
Thu  Mar 20 14:00:00  CST,100.00  ( OK ),1.49  ( OK ),1.50  ( OK ),55.59  ( OK ),100.00  ( OK ),72.84  ( OK ),57.41  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),15513.73  ( OK ),,0.00  ( OK )
Thu  Mar 20 14:15:00  CST,100.00  ( OK ),1.53  ( OK ),1.50  ( OK ),55.86  ( OK ),100.00  ( OK ),72.81  ( OK ),57.71  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14804.68  ( OK ),,0.00  ( OK )
Thu  Mar 20 14:30:00  CST,100.00  ( OK ),1.52  ( OK ),1.50  ( OK ),56.10  ( OK ),100.00  ( OK ),72.75  ( OK ),57.98  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14506.48  ( OK ),,0.00  ( OK )
Thu  Mar 20 14:45:00  CST,100.00  ( OK ),1.53  ( OK ),1.50  ( OK ),56.06  ( OK ),100.00  ( OK ),72.76  ( OK ),57.70  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),13415.65  ( OK ),,0.00  ( OK )
Thu  Mar 20 15:00:00  CST,100.00  ( OK ),1.49  ( OK ),1.50  ( OK ),55.74  ( OK ),100.00  ( OK ),72.75  ( OK ),57.74  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14587.22  ( OK ),,0.00  ( OK )
Thu  Mar 20 15:15:00  CST,100.00  ( OK ),1.49  ( OK ),1.50  ( OK ),56.14  ( OK ),100.00  ( OK ),72.73  ( OK ),58.19  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14497.76  ( OK ),,0.00  ( OK )
Thu  Mar 20 15:30:00  CST,100.00  ( OK ),1.48  ( OK ),1.50  ( OK ),56.14  ( OK ),100.00  ( OK ),72.71  ( OK ),58.02  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14468.47  ( OK ),,0.00  ( OK )
Thu  Mar 20 15:45:00  CST,100.00  ( OK ),1.50  ( OK ),1.50  ( OK ),55.74  ( OK ),100.00  ( OK ),72.65  ( OK ),57.73  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14316.51  ( OK ),,0.00  ( OK )
Thu  Mar 20 16:00:00  CST,100.00  ( OK ),1.48  ( OK ),1.50  ( OK ),55.81  ( OK ),100.00  ( OK ),72.62  ( OK ),57.73  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14360.35  ( OK ),,0.00  ( OK )
Thu  Mar 20 16:15:00  CST,100.00  ( OK ),1.51  ( OK ),1.50  ( OK ),56.03  ( OK ),100.00  ( OK ),72.60  ( OK ),57.91  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14344.51  ( OK ),,0.00  ( OK )
Thu  Mar 20 16:30:00  CST,100.00  ( OK ),1.50  ( OK ),1.50  ( OK ),55.98  ( OK ),100.00  ( OK ),72.59  ( OK ),57.86  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14156.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 16:45:00  CST,100.00  ( OK ),1.50  ( OK ),1.50  ( OK ),55.86  ( OK ),100.00  ( OK ),72.64  ( OK ),57.69  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14098.02  ( OK ),,0.00  ( OK )
Thu  Mar 20 17:00:00  CST,100.00  ( OK ),1.49  ( OK ),1.50  ( OK ),55.70  ( OK ),100.00  ( OK ),72.68  ( OK ),57.31  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14011.86  ( OK ),,0.00  ( OK )
Thu  Mar 20 17:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.26  ( OK ),0.00  ( OK ),73.23  ( OK ),58.38  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 17:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.58  ( OK ),0.00  ( OK ),72.04  ( OK ),59.26  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 17:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),57.14  ( OK ),0.00  ( OK ),70.89  ( OK ),59.49  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 18:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),57.65  ( OK ),0.00  ( OK ),69.99  ( OK ),59.70  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 18:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),58.02  ( OK ),0.00  ( OK ),69.31  ( OK ),59.73  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 18:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),58.34  ( OK ),0.00  ( OK ),68.53  ( OK ),59.76  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 18:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),58.58  ( OK ),0.00  ( OK ),68.00  ( OK ),59.91  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 19:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),58.80  ( OK ),0.00  ( OK ),67.59  ( OK ),60.02  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 19:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),58.98  ( OK ),0.00  ( OK ),67.02  ( OK ),60.08  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 19:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),58.90  ( OK ),0.00  ( OK ),66.12  ( OK ),60.16  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 19:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),58.72  ( OK ),0.00  ( OK ),65.42  ( OK ),60.27  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 20:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),58.47  ( OK ),0.00  ( OK ),64.85  ( OK ),60.45  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 20:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),59.15  ( OK ),0.00  ( OK ),64.67  ( OK ),60.67  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 20:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),59.40  ( OK ),0.00  ( OK ),64.72  ( OK ),61.04  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 20:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),59.37  ( OK ),0.00  ( OK ),64.19  ( OK ),61.43  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 21:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),59.24  ( OK ),0.00  ( OK ),63.70  ( OK ),61.80  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 21:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),60.29  ( OK ),0.00  ( OK ),66.06  ( OK ),62.29  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 21:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),60.75  ( OK ),0.00  ( OK ),67.07  ( OK ),62.72  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 21:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),61.08  ( OK ),0.00  ( OK ),67.35  ( OK ),63.11  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 22:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),61.32  ( OK ),0.00  ( OK ),67.44  ( OK ),63.44  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 22:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),61.44  ( OK ),0.00  ( OK ),67.18  ( OK ),63.79  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 22:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),61.49  ( OK ),0.00  ( OK ),66.46  ( OK ),64.12  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 22:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),61.75  ( OK ),0.00  ( OK ),67.17  ( OK ),64.46  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 23:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),61.68  ( OK ),0.00  ( OK ),66.56  ( OK ),64.73  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 23:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),61.85  ( OK ),0.00  ( OK ),66.52  ( OK ),64.96  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 23:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),61.99  ( OK ),0.00  ( OK ),66.40  ( OK ),65.19  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Thu  Mar 20 23:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),62.18  ( OK ),0.00  ( OK ),66.69  ( OK ),65.43  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 00:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),62.29  ( OK ),0.00  ( OK ),67.13  ( OK ),65.67  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 00:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),62.42  ( OK ),0.00  ( OK ),67.16  ( OK ),65.88  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 00:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),62.54  ( OK ),0.00  ( OK ),67.04  ( OK ),66.08  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 00:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),62.64  ( OK ),0.00  ( OK ),67.39  ( OK ),66.27  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 01:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),62.83  ( OK ),0.00  ( OK ),67.36  ( OK ),66.43  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 01:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),62.98  ( OK ),0.00  ( OK ),67.35  ( OK ),66.63  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 01:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),63.21  ( OK ),0.00  ( OK ),67.87  ( OK ),66.78  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 01:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),63.34  ( OK ),0.00  ( OK ),67.83  ( OK ),66.94  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 02:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),63.50  ( OK ),0.00  ( OK ),67.94  ( OK ),67.08  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 02:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),63.68  ( OK ),0.00  ( OK ),67.65  ( OK ),67.26  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 02:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),63.84  ( OK ),0.00  ( OK ),68.04  ( OK ),67.42  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 02:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),63.89  ( OK ),0.00  ( OK ),67.44  ( OK ),67.56  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 03:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),63.95  ( OK ),0.00  ( OK ),67.65  ( OK ),67.72  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 03:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),63.99  ( OK ),0.00  ( OK ),67.92  ( OK ),67.85  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 03:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),63.90  ( OK ),0.00  ( OK ),67.59  ( OK ),67.98  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 03:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),63.75  ( OK ),0.00  ( OK ),67.08  ( OK ),68.11  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 04:00:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),63.62  ( OK ),0.00  ( OK ),66.84  ( OK ),68.20  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 04:15:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),63.45  ( OK ),0.00  ( OK ),66.56  ( OK ),68.29  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 04:30:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),63.37  ( OK ),0.00  ( OK ),66.47  ( OK ),68.38  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 04:45:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),63.18  ( OK ),0.00  ( OK ),66.33  ( OK ),68.44  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 05:00:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),62.95  ( OK ),0.00  ( OK ),65.97  ( OK ),68.47  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,0.00  ( OK )
Fri  Mar 21 05:15:00  CST,0.00  ( OK ),1.18  ( OK ),1.50  ( OK ),52.57  ( OK ),30.30  ( OK ),72.54  ( OK ),54.49  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),22152.45  ( OK ),,0.00  ( OK )
Fri  Mar 21 05:30:00  CST,0.00  ( OK ),1.43  ( OK ),1.50  ( OK ),53.43  ( OK ),23.35  ( OK ),72.76  ( OK ),55.61  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),21713.81  ( OK ),,0.00  ( OK )
Fri  Mar 21 05:45:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),53.83  ( OK ),23.15  ( OK ),72.62  ( OK ),56.07  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20432.06  ( OK ),,0.00  ( OK )
Fri  Mar 21 06:00:00  CST,0.00  ( OK ),1.55  ( OK ),1.50  ( OK ),54.02  ( OK ),23.67  ( OK ),72.64  ( OK ),56.14  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),19614.63  ( OK ),,0.00  ( OK )
Fri  Mar 21 06:15:00  CST,0.00  ( OK ),1.61  ( OK ),1.50  ( OK ),54.17  ( OK ),25.65  ( OK ),72.70  ( OK ),56.18  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),17446.29  ( OK ),,0.00  ( OK )
Fri  Mar 21 06:30:00  CST,0.00  ( OK ),1.59  ( OK ),1.50  ( OK ),54.20  ( OK ),27.61  ( OK ),72.75  ( OK ),56.14  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),16709.47  ( OK ),,0.00  ( OK )
Fri  Mar 21 06:45:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.49  ( OK ),33.47  ( OK ),73.04  ( OK ),56.53  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),17079.25  ( OK ),,0.00  ( OK )
Fri  Mar 21 07:00:00  CST,0.00  ( OK ),1.45  ( OK ),1.50  ( OK ),54.37  ( OK ),38.17  ( OK ),73.14  ( OK ),56.46  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),17217.93  ( OK ),,0.00  ( OK )
Fri  Mar 21 07:15:00  CST,0.00  ( OK ),1.62  ( OK ),1.50  ( OK ),54.12  ( OK ),37.67  ( OK ),73.17  ( OK ),55.98  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),15655.87  ( OK ),,0.00  ( OK )
Fri  Mar 21 07:30:00  CST,0.00  ( Interpolated ),1.62  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),1.00  ( OK ),0.00  ( OK ),15655.87  ( OK ),,0.00  ( OK )
Fri  Mar 21 07:45:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.17  ( OK ),42.17  ( OK ),73.16  ( OK ),56.03  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),16139.39  ( OK ),,0.00  ( OK )
Fri  Mar 21 08:00:00  CST,0.00  ( Interpolated ),1.50  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),0.00  ( Interpolated ),1.00  ( OK ),0.00  ( OK ),16139.39  ( OK ),,0.00  ( OK )
Fri  Mar 21 08:15:00  CST,0.00  ( OK ),1.45  ( OK ),1.50  ( OK ),54.44  ( OK ),54.54  ( OK ),73.21  ( OK ),56.46  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),16027.65  ( OK ),,0.00  ( OK )
Fri  Mar 21 08:30:00  CST,0.00  ( OK ),1.45  ( OK ),1.50  ( OK ),54.44  ( OK ),54.54  ( OK ),73.21  ( OK ),56.46  ( OK ),56.00  ( OK ),1.00  ( OK ),1.00  ( OK ),16027.65  ( OK ),,0.00  ( OK )
Fri  Mar 21 08:45:00  CST,0.00  ( OK ),1.45  ( OK ),1.50  ( OK ),54.44  ( OK ),54.54  ( OK ),73.21  ( OK ),56.46  ( OK ),56.00  ( OK ),1.00  ( OK ),1.00  ( OK ),16027.65  ( OK ),,0.00  ( OK )
Fri  Mar 21 09:00:00  CST,0.00  ( OK ),1.45  ( OK ),1.50  ( OK ),54.44  ( OK ),54.54  ( OK ),73.21  ( OK ),56.46  ( OK ),56.00  ( OK ),1.00  ( OK ),1.00  ( OK ),16027.65  ( OK ),,0.00  ( OK )
