TT,AHU5_CCV-AHU5-Percentage,AHU5_DSP-AHU5-inch,AHU5_DSPSP-AHU5-inch,AHU5_MAT-AHU5-degree Fahrenheit,AHU5_PHT-AHU5-degree Fahrenheit,AHU5_MaxDMP-AHU5-Percentage,AHU5_RAT-AHU5-degree Fahrenheit,AHU5_RHV-AHU5-Percentage,AHU5_SAT-AHU5-degree Fahrenheit,AHU5_SFC-AHU5-No Unit,AHU5_SFS-AHU5-No Unit,AHU5_SupCFM-AHU5-cubic foot per minute,AHU5_SupVFD-AHU5-Percentage,AHU5_SATSP-AHU5-degree Fahrenheit
Sat  Mar 22 06:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),55.57  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 06:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),55.57  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 06:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( Fault ),55.57  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 07:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),55.57  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 07:15:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),47.48  ( OK ),75.67  ( OK ),0.00  ( OK ),68.89  ( OK ),0.00  ( Fault ),54.45  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 07:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.45  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 07:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.45  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 08:00:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),48.29  ( OK ),75.67  ( OK ),0.00  ( OK ),69.48  ( OK ),0.00  ( OK ),54.65  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 08:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.65  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 08:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),100.00  ( OK ),54.65  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 08:45:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),47.57  ( OK ),75.67  ( Fault ),0.00  ( OK ),69.47  ( OK ),100.00  ( OK ),54.22  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 09:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.22  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 09:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.22  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 09:30:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),48.09  ( OK ),75.67  ( OK ),0.00  ( OK ),69.27  ( OK ),0.00  ( OK ),54.52  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 09:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.52  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 10:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( Fault ),54.52  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 10:15:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),48.21  ( OK ),75.67  ( OK ),0.00  ( OK ),69.49  ( OK ),0.00  ( OK ),54.51  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 10:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( Fault ),54.51  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 10:45:00  CST,0.00  ( OK ),0.50  ( OK ),1.50  ( OK ),48.64  ( OK ),75.67  ( OK ),0.00  ( OK ),69.71  ( OK ),0.00  ( OK ),54.61  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 11:00:00  CST,0.00  ( Interpolated ),0.50  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.61  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 11:15:00  CST,0.00  ( Interpolated ),0.50  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.61  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 11:30:00  CST,0.00  ( Interpolated ),0.50  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.61  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 11:45:00  CST,0.00  ( Interpolated ),0.50  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),100.00  ( OK ),54.61  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 12:00:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),49.04  ( OK ),75.67  ( OK ),0.00  ( OK ),69.76  ( OK ),100.00  ( OK ),54.77  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 12:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.77  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 12:30:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),48.75  ( OK ),75.67  ( OK ),0.00  ( OK ),69.18  ( OK ),0.00  ( OK ),54.74  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 12:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.74  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 13:00:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),49.00  ( OK ),75.67  ( OK ),0.00  ( OK ),69.42  ( OK ),0.00  ( OK ),54.83  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 13:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( Fault ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( Fault ),54.83  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 13:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.83  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 13:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( Fault ),54.83  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 14:00:00  CST,0.00  ( OK ),0.50  ( OK ),1.50  ( OK ),49.20  ( OK ),75.67  ( OK ),0.00  ( OK ),69.68  ( OK ),0.00  ( OK ),54.98  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 14:15:00  CST,0.00  ( Interpolated ),0.50  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.98  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 14:30:00  CST,0.00  ( OK ),0.50  ( OK ),1.50  ( OK ),49.11  ( OK ),75.67  ( OK ),0.00  ( OK ),69.40  ( OK ),0.00  ( OK ),54.89  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 14:45:00  CST,0.00  ( Interpolated ),0.50  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.89  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 15:00:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),49.41  ( OK ),75.67  ( OK ),0.00  ( OK ),69.29  ( OK ),100.00  ( OK ),54.98  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 15:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),100.00  ( OK ),54.98  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 15:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.98  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 15:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.98  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 16:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.98  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 16:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.98  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 16:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( Fault ),54.98  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 16:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.98  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 17:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( Fault ),54.98  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 17:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.98  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 17:30:00  CST,0.00  ( OK ),0.50  ( OK ),1.50  ( OK ),46.96  ( OK ),75.67  ( OK ),0.00  ( OK ),68.33  ( OK ),0.00  ( OK ),54.23  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 17:45:00  CST,0.00  ( Interpolated ),0.50  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( Fault ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.23  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 18:00:00  CST,0.00  ( Interpolated ),0.50  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.23  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 18:15:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),46.76  ( OK ),75.67  ( OK ),0.00  ( OK ),68.64  ( OK ),100.00  ( OK ),54.90  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 18:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),100.00  ( OK ),54.90  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 18:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.90  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 19:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.90  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 19:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.90  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 19:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),54.90  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 19:45:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),52.90  ( OK ),75.67  ( OK ),0.00  ( OK ),68.44  ( OK ),0.00  ( Fault ),55.65  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 20:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),55.65  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 20:15:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),52.45  ( OK ),75.67  ( OK ),0.00  ( OK ),68.64  ( OK ),0.00  ( Fault ),56.29  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 20:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),56.29  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 20:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),56.29  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 21:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),56.29  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 21:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),56.29  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 21:30:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),50.72  ( OK ),75.67  ( OK ),0.00  ( OK ),67.32  ( OK ),100.00  ( OK ),57.31  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 21:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),100.00  ( OK ),57.31  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 22:00:00  CST,0.00  ( OK ),0.50  ( OK ),1.50  ( OK ),50.12  ( OK ),75.67  ( OK ),0.00  ( OK ),67.30  ( OK ),0.00  ( OK ),57.50  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 22:15:00  CST,0.00  ( Interpolated ),0.50  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( Fault ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),57.50  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 22:30:00  CST,0.00  ( Interpolated ),0.50  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),57.50  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 22:45:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),49.69  ( OK ),75.67  ( OK ),0.00  ( OK ),67.83  ( OK ),0.00  ( OK ),57.69  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 23:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( Fault ),57.69  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 23:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),57.69  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 23:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( Fault ),57.69  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sat  Mar 22 23:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),57.69  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sun  Mar 23 00:00:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),104.40  ( OK ),75.67  ( OK ),0.00  ( OK ),79.73  ( OK ),0.00  ( OK ),87.72  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sun  Mar 23 00:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),87.72  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sun  Mar 23 00:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),87.72  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sun  Mar 23 00:45:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),101.78  ( OK ),75.67  ( OK ),0.00  ( OK ),77.84  ( OK ),100.00  ( OK ),99.63  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sun  Mar 23 01:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),100.00  ( OK ),99.63  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sun  Mar 23 01:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),99.63  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sun  Mar 23 01:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),99.63  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sun  Mar 23 01:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( OK ),99.63  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sun  Mar 23 02:00:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),94.81  ( OK ),75.67  ( OK ),0.00  ( OK ),72.44  ( OK ),0.00  ( OK ),121.79  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sun  Mar 23 02:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),1.50  ( OK ),0.00  ( Interpolated ),75.67  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),0.00  ( Fault ),121.79  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
Sun  Mar 23 02:30:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),94.72  ( OK ),75.67  ( OK ),0.00  ( OK ),72.51  ( OK ),0.00  ( OK ),126.86  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( OK )
