TT,AHU3_CCV-AHU3-Percentage,AHU3_DSP-AHU3-inch,AHU3_DSPSP-AHU3-inch,AHU3_MAT-AHU3-degree Fahrenheit,AHU3_MaxDMP-AHU3-Percentage,AHU3_RAT-AHU3-degree Fahrenheit,AHU3_RHV-AHU3-Percentage,AHU3_SAT-AHU3-degree Fahrenheit,AHU3_SATSP-AHU3-degree Fahrenheit,AHU3_SFC-AHU3-No Unit,AHU3_SFS-AHU3-No Unit,AHU3_SupCFM-AHU3-cubic foot per minute,
Sat  Feb 22 04:45:00  CST,0.00  ( OK ),,,89.29  ( OK ),0.00  ( OK ),57.91  ( OK ),100.00  ( OK ),137.72  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sat  Feb 22 05:00:00  CST,0.00  ( OK ),,,90.89  ( OK ),0.00  ( OK ),58.43  ( OK ),100.00  ( OK ),137.68  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sat  Feb 22 05:15:00  CST,0.00  ( OK ),,,89.69  ( OK ),0.00  ( OK ),58.42  ( OK ),100.00  ( OK ),138.14  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sat  Feb 22 05:30:00  CST,0.00  ( OK ),,,90.73  ( OK ),0.00  ( OK ),59.03  ( OK ),100.00  ( OK ),138.01  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sat  Feb 22 05:45:00  CST,0.00  ( OK ),,,69.77  ( OK ),0.00  ( OK ),77.41  ( OK ),0.00  ( OK ),78.78  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 06:00:00  CST,0.00  ( OK ),,,66.75  ( OK ),0.00  ( OK ),73.84  ( OK ),0.00  ( OK ),70.42  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 06:15:00  CST,0.00  ( OK ),,,65.60  ( OK ),0.00  ( OK ),72.62  ( OK ),0.00  ( OK ),68.40  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 06:30:00  CST,0.00  ( OK ),,,65.05  ( OK ),0.00  ( OK ),72.18  ( OK ),0.00  ( OK ),67.58  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 06:45:00  CST,0.00  ( OK ),,,65.66  ( OK ),0.00  ( OK ),72.35  ( OK ),0.00  ( OK ),77.37  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 07:00:00  CST,0.00  ( OK ),,,66.05  ( OK ),0.00  ( OK ),72.92  ( OK ),0.00  ( OK ),78.26  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 07:15:00  CST,0.00  ( OK ),,,66.03  ( OK ),0.00  ( OK ),73.00  ( OK ),0.00  ( OK ),78.42  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 07:30:00  CST,0.00  ( OK ),,,66.06  ( OK ),0.00  ( OK ),73.06  ( OK ),0.00  ( OK ),77.65  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 07:45:00  CST,0.00  ( OK ),,,66.18  ( OK ),0.00  ( OK ),73.24  ( OK ),5.07  ( OK ),73.00  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 08:00:00  CST,0.00  ( OK ),,,66.07  ( OK ),0.00  ( OK ),73.37  ( OK ),10.11  ( OK ),71.22  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 08:15:00  CST,0.00  ( OK ),,,65.99  ( OK ),0.00  ( OK ),73.33  ( OK ),2.74  ( OK ),72.21  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 08:30:00  CST,0.00  ( OK ),,,66.25  ( OK ),0.00  ( OK ),73.31  ( OK ),0.00  ( OK ),74.10  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 08:45:00  CST,0.00  ( OK ),,,66.44  ( OK ),0.00  ( OK ),73.24  ( OK ),0.00  ( OK ),76.21  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 09:00:00  CST,0.00  ( OK ),,,66.56  ( OK ),0.00  ( OK ),73.35  ( OK ),0.00  ( OK ),78.05  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 09:15:00  CST,0.00  ( OK ),,,66.48  ( OK ),0.00  ( OK ),73.33  ( OK ),0.00  ( OK ),78.23  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 09:30:00  CST,0.00  ( OK ),,,66.42  ( OK ),0.00  ( OK ),73.38  ( OK ),0.83  ( OK ),73.94  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 09:45:00  CST,0.00  ( OK ),,,66.24  ( OK ),0.00  ( OK ),73.37  ( OK ),12.61  ( OK ),71.31  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 10:00:00  CST,0.00  ( OK ),,,66.24  ( OK ),0.00  ( OK ),73.37  ( OK ),5.81  ( OK ),71.80  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 10:15:00  CST,0.00  ( OK ),,,66.41  ( OK ),0.00  ( OK ),73.43  ( OK ),0.00  ( OK ),73.32  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 10:30:00  CST,0.00  ( OK ),,,66.75  ( OK ),0.00  ( OK ),73.46  ( OK ),0.00  ( OK ),75.27  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 10:45:00  CST,0.00  ( OK ),,,66.66  ( OK ),0.00  ( OK ),73.42  ( OK ),0.00  ( OK ),77.55  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 11:00:00  CST,0.00  ( OK ),,,66.84  ( OK ),0.00  ( OK ),73.49  ( OK ),0.00  ( OK ),78.38  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 11:15:00  CST,0.00  ( OK ),,,66.61  ( OK ),0.00  ( OK ),73.54  ( OK ),0.23  ( OK ),74.14  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 11:30:00  CST,0.00  ( OK ),,,66.56  ( OK ),0.00  ( OK ),73.59  ( OK ),8.61  ( OK ),71.52  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 11:45:00  CST,0.00  ( OK ),,,66.85  ( OK ),0.00  ( OK ),73.65  ( OK ),0.00  ( OK ),73.41  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 12:00:00  CST,0.00  ( OK ),,,67.25  ( OK ),0.00  ( OK ),73.76  ( OK ),0.00  ( OK ),76.62  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 12:15:00  CST,0.00  ( OK ),,,67.24  ( OK ),0.00  ( OK ),74.14  ( OK ),10.52  ( OK ),71.07  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 12:30:00  CST,0.00  ( OK ),,,67.53  ( OK ),0.00  ( OK ),74.14  ( OK ),0.00  ( OK ),74.07  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 12:45:00  CST,0.00  ( OK ),,,67.64  ( OK ),0.00  ( OK ),74.25  ( OK ),7.84  ( OK ),70.95  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 13:00:00  CST,0.00  ( OK ),,,67.85  ( OK ),0.00  ( OK ),74.18  ( OK ),0.00  ( OK ),75.99  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 13:15:00  CST,0.00  ( OK ),,,67.63  ( OK ),0.00  ( OK ),74.31  ( OK ),3.64  ( OK ),71.50  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 13:30:00  CST,0.00  ( OK ),,,67.81  ( OK ),0.00  ( OK ),74.04  ( OK ),0.00  ( OK ),76.68  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 13:45:00  CST,0.00  ( OK ),,,67.69  ( OK ),0.00  ( OK ),74.10  ( OK ),0.72  ( OK ),72.06  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 14:00:00  CST,0.00  ( OK ),,,67.82  ( OK ),0.00  ( OK ),74.01  ( OK ),0.00  ( OK ),76.98  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 14:15:00  CST,0.00  ( OK ),,,67.73  ( OK ),0.00  ( OK ),74.17  ( OK ),0.00  ( OK ),72.41  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 14:30:00  CST,0.00  ( OK ),,,67.75  ( OK ),0.00  ( OK ),73.96  ( OK ),0.00  ( OK ),75.32  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 14:45:00  CST,0.00  ( OK ),,,67.71  ( OK ),0.00  ( OK ),73.97  ( OK ),0.00  ( OK ),73.34  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 15:00:00  CST,0.00  ( OK ),,,67.49  ( OK ),0.00  ( OK ),73.87  ( OK ),0.00  ( OK ),73.60  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 15:15:00  CST,0.00  ( OK ),,,67.39  ( OK ),0.00  ( OK ),73.77  ( OK ),0.00  ( OK ),73.66  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 15:30:00  CST,0.00  ( OK ),,,67.49  ( OK ),0.00  ( OK ),73.73  ( OK ),0.00  ( OK ),75.12  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 15:45:00  CST,0.00  ( OK ),,,67.20  ( OK ),0.00  ( OK ),73.68  ( OK ),0.00  ( OK ),72.37  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 16:00:00  CST,0.00  ( OK ),,,67.22  ( OK ),0.00  ( OK ),73.48  ( OK ),0.00  ( OK ),76.83  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 16:15:00  CST,0.00  ( OK ),,,67.17  ( OK ),0.00  ( OK ),73.57  ( OK ),11.26  ( OK ),70.95  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 16:30:00  CST,0.00  ( OK ),,,67.18  ( OK ),0.00  ( OK ),73.67  ( OK ),0.00  ( OK ),72.78  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 16:45:00  CST,0.00  ( OK ),,,67.01  ( OK ),0.00  ( OK ),73.32  ( OK ),0.00  ( OK ),77.03  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 17:00:00  CST,0.00  ( OK ),,,66.90  ( OK ),0.00  ( OK ),73.42  ( OK ),0.00  ( OK ),74.55  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 17:15:00  CST,0.00  ( OK ),,,66.71  ( OK ),0.00  ( OK ),73.37  ( OK ),6.62  ( OK ),71.57  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 17:30:00  CST,0.00  ( OK ),,,66.79  ( OK ),0.00  ( OK ),73.30  ( OK ),0.00  ( OK ),74.16  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 17:45:00  CST,0.00  ( OK ),,,66.73  ( OK ),0.00  ( OK ),73.15  ( OK ),0.00  ( OK ),77.17  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 18:00:00  CST,0.00  ( OK ),,,66.83  ( OK ),0.00  ( OK ),73.18  ( OK ),0.00  ( OK ),78.18  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 18:15:00  CST,0.00  ( OK ),,,66.86  ( OK ),0.00  ( OK ),73.25  ( OK ),10.07  ( OK ),71.70  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 18:30:00  CST,0.00  ( OK ),,,66.50  ( OK ),0.00  ( OK ),73.08  ( OK ),8.23  ( OK ),71.74  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 18:45:00  CST,0.00  ( OK ),,,66.41  ( OK ),0.00  ( OK ),73.02  ( OK ),0.00  ( OK ),73.14  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 19:00:00  CST,0.00  ( OK ),,,66.43  ( OK ),0.00  ( OK ),73.01  ( OK ),0.00  ( OK ),74.91  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 19:15:00  CST,0.00  ( OK ),,,66.53  ( OK ),0.00  ( OK ),72.86  ( OK ),0.00  ( OK ),77.29  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 19:30:00  CST,0.00  ( OK ),,,66.43  ( OK ),0.00  ( OK ),72.89  ( OK ),0.00  ( OK ),78.68  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 19:45:00  CST,0.00  ( OK ),,,66.56  ( OK ),0.00  ( OK ),73.16  ( OK ),0.00  ( OK ),77.00  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 20:00:00  CST,0.00  ( OK ),,,66.23  ( OK ),0.00  ( OK ),72.96  ( OK ),12.82  ( OK ),71.06  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 20:15:00  CST,0.00  ( OK ),,,66.12  ( OK ),0.00  ( OK ),72.98  ( OK ),7.52  ( OK ),71.65  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 20:30:00  CST,0.00  ( OK ),,,66.08  ( OK ),0.00  ( OK ),72.87  ( OK ),0.00  ( OK ),72.95  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 20:45:00  CST,0.00  ( OK ),,,66.20  ( OK ),0.00  ( OK ),72.93  ( OK ),0.00  ( OK ),74.14  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 21:00:00  CST,0.00  ( OK ),,,66.08  ( OK ),0.00  ( OK ),72.84  ( OK ),0.00  ( OK ),75.70  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 21:15:00  CST,0.00  ( OK ),,,66.26  ( OK ),0.00  ( OK ),72.96  ( OK ),0.00  ( OK ),76.60  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 21:30:00  CST,0.00  ( OK ),,,66.40  ( OK ),0.00  ( OK ),73.05  ( OK ),0.00  ( OK ),77.75  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 21:45:00  CST,0.00  ( OK ),,,66.37  ( OK ),0.00  ( OK ),73.13  ( OK ),0.00  ( OK ),78.37  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 22:00:00  CST,0.00  ( OK ),,,66.35  ( OK ),0.00  ( OK ),73.18  ( OK ),0.00  ( OK ),75.01  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 22:15:00  CST,0.00  ( OK ),,,66.08  ( OK ),0.00  ( OK ),73.24  ( OK ),13.08  ( OK ),71.01  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 22:30:00  CST,0.00  ( OK ),,,65.85  ( OK ),0.00  ( OK ),73.16  ( OK ),9.53  ( OK ),71.35  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 22:45:00  CST,0.00  ( OK ),,,65.95  ( OK ),0.00  ( OK ),73.25  ( OK ),1.83  ( OK ),72.37  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 23:00:00  CST,0.00  ( OK ),,,66.09  ( OK ),0.00  ( OK ),73.13  ( OK ),0.00  ( OK ),73.43  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 23:15:00  CST,0.00  ( OK ),,,65.86  ( OK ),0.00  ( OK ),73.07  ( OK ),0.00  ( OK ),74.44  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 23:30:00  CST,0.00  ( OK ),,,65.72  ( OK ),0.00  ( OK ),72.91  ( OK ),0.00  ( OK ),75.28  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sat  Feb 22 23:45:00  CST,0.00  ( OK ),,,65.62  ( OK ),0.00  ( OK ),72.85  ( OK ),0.00  ( OK ),75.54  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 00:00:00  CST,0.00  ( OK ),,,65.54  ( OK ),0.00  ( OK ),72.79  ( OK ),0.00  ( OK ),75.90  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 00:15:00  CST,0.00  ( OK ),,,65.52  ( OK ),0.00  ( OK ),72.70  ( OK ),0.00  ( OK ),76.41  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 00:30:00  CST,0.00  ( OK ),,,65.61  ( OK ),0.00  ( OK ),72.67  ( OK ),0.00  ( OK ),76.62  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 00:45:00  CST,0.00  ( OK ),,,65.41  ( OK ),0.00  ( OK ),72.62  ( OK ),0.00  ( OK ),77.23  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 01:00:00  CST,0.00  ( OK ),,,65.11  ( OK ),0.00  ( OK ),72.48  ( OK ),0.00  ( OK ),76.56  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 01:15:00  CST,0.00  ( OK ),,,65.48  ( OK ),0.00  ( OK ),72.46  ( OK ),0.00  ( OK ),76.31  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 01:30:00  CST,0.00  ( OK ),,,64.91  ( OK ),0.00  ( OK ),72.39  ( OK ),0.00  ( OK ),76.17  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 01:45:00  CST,0.00  ( OK ),,,80.64  ( OK ),0.00  ( OK ),70.67  ( OK ),100.00  ( OK ),77.00  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Feb 23 02:00:00  CST,0.00  ( OK ),,,83.22  ( OK ),0.00  ( OK ),67.07  ( OK ),100.00  ( OK ),88.52  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Feb 23 02:15:00  CST,0.00  ( OK ),,,84.18  ( OK ),0.00  ( OK ),64.60  ( OK ),100.00  ( OK ),98.55  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Feb 23 02:30:00  CST,0.00  ( OK ),,,85.24  ( OK ),0.00  ( OK ),63.16  ( OK ),100.00  ( OK ),107.13  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Feb 23 02:45:00  CST,0.00  ( OK ),,,84.27  ( OK ),0.00  ( OK ),62.13  ( OK ),100.00  ( OK ),110.95  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Feb 23 03:00:00  CST,0.00  ( OK ),,,85.10  ( OK ),0.00  ( OK ),61.41  ( OK ),100.00  ( OK ),114.28  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Feb 23 03:15:00  CST,0.00  ( OK ),,,86.26  ( OK ),0.00  ( OK ),61.13  ( OK ),100.00  ( OK ),119.01  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Feb 23 03:30:00  CST,0.00  ( OK ),,,86.61  ( OK ),0.00  ( OK ),60.67  ( OK ),100.00  ( OK ),123.18  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Feb 23 03:45:00  CST,0.00  ( OK ),,,87.54  ( OK ),0.00  ( OK ),60.16  ( OK ),100.00  ( OK ),126.84  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Feb 23 04:00:00  CST,0.00  ( OK ),,,87.42  ( OK ),0.00  ( OK ),60.02  ( OK ),100.00  ( OK ),130.11  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Feb 23 04:15:00  CST,0.00  ( OK ),,,87.91  ( OK ),0.00  ( OK ),59.66  ( OK ),100.00  ( OK ),132.05  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Feb 23 04:30:00  CST,0.00  ( OK ),,,87.88  ( OK ),0.00  ( OK ),59.47  ( OK ),100.00  ( OK ),132.22  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Feb 23 04:45:00  CST,0.00  ( OK ),,,88.18  ( OK ),0.00  ( OK ),59.23  ( OK ),100.00  ( OK ),133.18  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Feb 23 05:00:00  CST,0.00  ( OK ),,,88.91  ( OK ),0.00  ( OK ),59.41  ( OK ),100.00  ( OK ),133.70  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Feb 23 05:15:00  CST,0.00  ( OK ),,,87.96  ( OK ),0.00  ( OK ),58.79  ( OK ),100.00  ( OK ),134.63  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Feb 23 05:30:00  CST,0.00  ( OK ),,,88.44  ( OK ),0.00  ( OK ),58.86  ( OK ),100.00  ( OK ),135.13  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Feb 23 05:45:00  CST,0.00  ( OK ),,,68.63  ( OK ),0.00  ( OK ),77.19  ( OK ),0.00  ( OK ),77.43  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 06:00:00  CST,0.00  ( OK ),,,65.54  ( OK ),0.00  ( OK ),73.62  ( OK ),0.00  ( OK ),69.06  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 06:15:00  CST,0.00  ( OK ),,,64.42  ( OK ),0.00  ( OK ),72.42  ( OK ),0.00  ( OK ),67.03  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 06:30:00  CST,0.00  ( OK ),,,64.42  ( OK ),0.00  ( OK ),71.88  ( OK ),0.00  ( OK ),74.10  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 06:45:00  CST,0.00  ( OK ),,,64.86  ( OK ),0.00  ( OK ),72.39  ( OK ),0.00  ( OK ),76.15  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 07:00:00  CST,0.00  ( OK ),,,65.13  ( OK ),0.00  ( OK ),72.70  ( OK ),0.00  ( OK ),75.36  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 07:15:00  CST,0.00  ( OK ),,,64.84  ( OK ),0.00  ( OK ),72.77  ( OK ),0.00  ( OK ),74.57  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 07:30:00  CST,0.00  ( OK ),,,65.00  ( OK ),0.00  ( OK ),72.86  ( OK ),0.00  ( OK ),73.96  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 07:45:00  CST,0.00  ( OK ),,,65.06  ( OK ),0.00  ( OK ),72.84  ( OK ),0.00  ( OK ),73.27  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 08:00:00  CST,0.00  ( OK ),,,64.98  ( OK ),0.00  ( OK ),72.83  ( OK ),0.51  ( OK ),72.53  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 08:15:00  CST,0.00  ( OK ),,,64.95  ( OK ),0.00  ( OK ),72.84  ( OK ),1.45  ( OK ),72.19  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 08:30:00  CST,0.00  ( OK ),,,64.86  ( OK ),0.00  ( OK ),72.90  ( OK ),8.10  ( OK ),71.40  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 08:45:00  CST,0.00  ( OK ),,,64.92  ( OK ),0.00  ( OK ),72.97  ( OK ),9.03  ( OK ),71.13  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 09:00:00  CST,0.00  ( OK ),,,65.19  ( OK ),0.00  ( OK ),72.94  ( OK ),10.27  ( OK ),71.03  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 09:15:00  CST,0.00  ( OK ),,,64.92  ( OK ),0.00  ( OK ),73.11  ( OK ),13.74  ( OK ),70.63  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 09:30:00  CST,0.00  ( OK ),,,65.09  ( OK ),0.00  ( OK ),73.34  ( OK ),14.05  ( OK ),70.73  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 09:45:00  CST,0.00  ( OK ),,,66.25  ( OK ),0.00  ( OK ),73.71  ( OK ),6.83  ( OK ),71.43  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 10:00:00  CST,0.00  ( OK ),,,65.74  ( OK ),0.00  ( OK ),73.69  ( OK ),6.26  ( OK ),71.77  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 10:15:00  CST,0.00  ( OK ),,,65.96  ( OK ),0.00  ( OK ),73.87  ( OK ),0.70  ( OK ),72.51  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 10:30:00  CST,0.00  ( OK ),,,66.11  ( OK ),0.00  ( OK ),73.93  ( OK ),0.00  ( OK ),73.59  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 10:45:00  CST,0.00  ( OK ),,,66.36  ( OK ),0.00  ( OK ),74.04  ( OK ),0.00  ( OK ),75.13  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 11:00:00  CST,0.00  ( OK ),,,66.54  ( OK ),0.00  ( OK ),74.09  ( OK ),0.00  ( OK ),77.40  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 11:15:00  CST,0.00  ( OK ),,,66.44  ( OK ),0.00  ( OK ),74.32  ( OK ),0.00  ( OK ),74.40  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 11:30:00  CST,0.00  ( OK ),,,66.59  ( OK ),0.00  ( OK ),74.42  ( OK ),5.26  ( OK ),71.36  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 11:45:00  CST,0.00  ( OK ),,,66.87  ( OK ),0.00  ( OK ),74.36  ( OK ),0.00  ( OK ),74.22  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 12:00:00  CST,0.00  ( OK ),,,66.69  ( OK ),0.00  ( OK ),74.29  ( OK ),0.00  ( OK ),77.12  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 12:15:00  CST,0.00  ( OK ),,,66.57  ( OK ),0.00  ( OK ),74.46  ( OK ),9.76  ( OK ),70.58  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 12:30:00  CST,0.00  ( OK ),,,66.85  ( OK ),0.00  ( OK ),74.38  ( OK ),0.00  ( OK ),73.65  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 12:45:00  CST,0.00  ( OK ),,,67.51  ( OK ),0.00  ( OK ),74.39  ( OK ),0.00  ( OK ),76.80  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 13:00:00  CST,0.00  ( OK ),,,66.84  ( OK ),0.00  ( OK ),74.38  ( OK ),3.20  ( OK ),71.38  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 13:15:00  CST,0.00  ( OK ),,,67.12  ( OK ),0.00  ( OK ),74.32  ( OK ),0.00  ( OK ),76.11  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Sun  Feb 23 13:30:00  CST,0.00  ( OK ),,,67.00  ( OK ),0.00  ( OK ),74.53  ( OK ),6.25  ( OK ),70.78  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
