TT,AHU6_CCV-AHU6-Percentage,AHU6_DSP-AHU6-inch,AHU6_DSPSP-AHU6-inch,AHU6_MAT-AHU6-degree Fahrenheit,AHU6_MaxDMP-AHU6-Percentage,AHU6_RAT-AHU6-degree Fahrenheit,AHU6_SAT-AHU6-degree Fahrenheit,AHU6_SATSP-AHU6-degree Fahrenheit,AHU6_SFC-AHU6-No Unit,AHU6_SFS-AHU6-No Unit,AHU6_SupCFM-AHU6-cubic foot per minute,AHU6_SupVFD-AHU6-Percentage,
Sat  Mar 22 00:30:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),67.85  ( OK ),0.00  ( OK ),71.44  ( OK ),74.60  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 00:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),67.85  ( OK ),0.00  ( Interpolated ),71.44  ( OK ),74.60  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 01:00:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),68.16  ( OK ),0.00  ( OK ),71.44  ( OK ),74.70  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 01:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),68.16  ( OK ),0.00  ( Interpolated ),71.44  ( OK ),74.70  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 01:30:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),68.47  ( OK ),0.00  ( OK ),71.43  ( OK ),74.84  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 01:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),68.47  ( OK ),0.00  ( Interpolated ),71.43  ( OK ),74.84  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 02:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),68.47  ( OK ),0.00  ( Interpolated ),71.43  ( OK ),74.84  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 02:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),68.47  ( OK ),0.00  ( Interpolated ),71.43  ( OK ),74.84  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 02:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),68.47  ( OK ),0.00  ( Interpolated ),71.43  ( OK ),74.84  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 02:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),68.47  ( OK ),0.00  ( Interpolated ),71.43  ( OK ),74.84  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 03:00:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),68.85  ( OK ),0.00  ( OK ),71.59  ( OK ),73.31  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 03:15:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),68.85  ( OK ),0.00  ( OK ),71.59  ( OK ),73.31  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 03:30:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),68.85  ( OK ),0.00  ( OK ),71.59  ( OK ),73.31  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 03:45:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),69.80  ( OK ),0.00  ( OK ),71.55  ( OK ),73.69  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 04:00:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),69.80  ( OK ),0.00  ( OK ),71.55  ( OK ),73.69  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 04:15:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),69.80  ( OK ),0.00  ( OK ),71.55  ( OK ),73.69  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 04:30:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),69.80  ( OK ),0.00  ( OK ),71.55  ( OK ),73.69  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 04:45:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),69.80  ( OK ),0.00  ( OK ),71.55  ( OK ),73.69  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 05:00:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),69.80  ( OK ),0.00  ( OK ),71.55  ( OK ),73.69  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 05:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),69.80  ( OK ),0.00  ( Interpolated ),71.55  ( OK ),73.69  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 05:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),69.80  ( OK ),0.00  ( Interpolated ),71.55  ( OK ),73.69  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 05:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),69.80  ( OK ),0.00  ( Interpolated ),71.55  ( OK ),73.69  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 06:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),69.80  ( OK ),0.00  ( Interpolated ),71.55  ( OK ),73.69  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 06:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),69.80  ( OK ),0.00  ( Interpolated ),71.55  ( OK ),73.69  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 06:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),69.80  ( OK ),0.00  ( Interpolated ),71.55  ( OK ),73.69  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 06:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),69.80  ( OK ),0.00  ( Interpolated ),71.55  ( OK ),73.69  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 07:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),69.80  ( OK ),0.00  ( Interpolated ),71.55  ( OK ),73.69  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 07:15:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),67.70  ( OK ),0.00  ( OK ),70.51  ( OK ),73.58  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 07:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),67.70  ( OK ),0.00  ( Interpolated ),70.51  ( OK ),73.58  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 07:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),67.70  ( OK ),0.00  ( Interpolated ),70.51  ( OK ),73.58  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 08:00:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),68.47  ( OK ),0.00  ( OK ),71.11  ( OK ),74.34  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 08:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),68.47  ( OK ),0.00  ( Interpolated ),71.11  ( OK ),74.34  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 08:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),68.47  ( OK ),0.00  ( Interpolated ),71.11  ( OK ),74.34  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 08:45:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),68.93  ( OK ),0.00  ( OK ),71.28  ( OK ),73.55  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 09:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),68.93  ( OK ),0.00  ( Interpolated ),71.28  ( OK ),73.55  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 09:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),68.93  ( OK ),0.00  ( Interpolated ),71.28  ( OK ),73.55  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 09:30:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),69.25  ( OK ),0.00  ( OK ),71.40  ( OK ),73.22  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 09:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),69.25  ( OK ),0.00  ( Interpolated ),71.40  ( OK ),73.22  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 10:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),69.25  ( OK ),0.00  ( Interpolated ),71.40  ( OK ),73.22  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 10:15:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),69.53  ( OK ),0.00  ( OK ),71.37  ( OK ),72.96  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 10:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),69.53  ( OK ),0.00  ( Interpolated ),71.37  ( OK ),72.96  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 10:45:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),69.69  ( OK ),0.00  ( OK ),71.36  ( OK ),73.20  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 11:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),69.69  ( OK ),0.00  ( Interpolated ),71.36  ( OK ),73.20  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 11:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),69.69  ( OK ),0.00  ( Interpolated ),71.36  ( OK ),73.20  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 11:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),69.69  ( OK ),0.00  ( Interpolated ),71.36  ( OK ),73.20  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 11:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),69.69  ( OK ),0.00  ( Interpolated ),71.36  ( OK ),73.20  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 12:00:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),69.98  ( OK ),0.00  ( OK ),71.32  ( OK ),73.36  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 12:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),69.98  ( OK ),0.00  ( Interpolated ),71.32  ( OK ),73.36  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 12:30:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),70.20  ( OK ),0.00  ( OK ),71.34  ( OK ),73.12  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 12:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.20  ( OK ),0.00  ( Interpolated ),71.34  ( OK ),73.12  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 13:00:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),70.16  ( OK ),0.00  ( OK ),71.37  ( OK ),72.89  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 13:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.16  ( OK ),0.00  ( Interpolated ),71.37  ( OK ),72.89  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 13:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.16  ( OK ),0.00  ( Interpolated ),71.37  ( OK ),72.89  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 13:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.16  ( OK ),0.00  ( Interpolated ),71.37  ( OK ),72.89  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 14:00:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),70.31  ( OK ),0.00  ( OK ),71.32  ( OK ),73.10  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 14:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.31  ( OK ),0.00  ( Interpolated ),71.32  ( OK ),73.10  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 14:30:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),70.39  ( OK ),0.00  ( OK ),71.32  ( OK ),72.93  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 14:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.39  ( OK ),0.00  ( Interpolated ),71.32  ( OK ),72.93  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 15:00:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),70.47  ( OK ),0.00  ( OK ),71.32  ( OK ),73.26  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 15:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.47  ( OK ),0.00  ( Interpolated ),71.32  ( OK ),73.26  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 15:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.47  ( OK ),0.00  ( Interpolated ),71.32  ( OK ),73.26  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 15:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.47  ( OK ),0.00  ( Interpolated ),71.32  ( OK ),73.26  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 16:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.47  ( OK ),0.00  ( Interpolated ),71.32  ( OK ),73.26  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 16:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.47  ( OK ),0.00  ( Interpolated ),71.32  ( OK ),73.26  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 16:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.47  ( OK ),0.00  ( Interpolated ),71.32  ( OK ),73.26  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 16:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.47  ( OK ),0.00  ( Interpolated ),71.32  ( OK ),73.26  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 17:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.47  ( OK ),0.00  ( Interpolated ),71.32  ( OK ),73.26  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 17:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.47  ( OK ),0.00  ( Interpolated ),71.32  ( OK ),73.26  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 17:30:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),70.62  ( OK ),0.00  ( OK ),71.43  ( OK ),72.87  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 17:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.62  ( OK ),0.00  ( Interpolated ),71.43  ( OK ),72.87  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 18:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.62  ( OK ),0.00  ( Interpolated ),71.43  ( OK ),72.87  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 18:15:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),70.68  ( OK ),0.00  ( OK ),71.44  ( OK ),73.60  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 18:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.68  ( OK ),0.00  ( Interpolated ),71.44  ( OK ),73.60  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 18:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.68  ( OK ),0.00  ( Interpolated ),71.44  ( OK ),73.60  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 19:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.68  ( OK ),0.00  ( Interpolated ),71.44  ( OK ),73.60  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 19:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.68  ( OK ),0.00  ( Interpolated ),71.44  ( OK ),73.60  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 19:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.68  ( OK ),0.00  ( Interpolated ),71.44  ( OK ),73.60  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 19:45:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),70.76  ( OK ),0.00  ( OK ),71.50  ( OK ),72.87  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 20:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.76  ( OK ),0.00  ( Interpolated ),71.50  ( OK ),72.87  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 20:15:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),70.77  ( OK ),0.00  ( OK ),71.52  ( OK ),73.20  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 20:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.77  ( OK ),0.00  ( Interpolated ),71.52  ( OK ),73.20  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 20:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.77  ( OK ),0.00  ( Interpolated ),71.52  ( OK ),73.20  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 21:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.77  ( OK ),0.00  ( Interpolated ),71.52  ( OK ),73.20  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 21:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.77  ( OK ),0.00  ( Interpolated ),71.52  ( OK ),73.20  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 21:30:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),70.77  ( OK ),0.00  ( OK ),71.73  ( OK ),72.61  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 21:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.77  ( OK ),0.00  ( Interpolated ),71.73  ( OK ),72.61  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 22:00:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),70.77  ( OK ),0.00  ( OK ),71.74  ( OK ),72.60  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 22:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.77  ( OK ),0.00  ( Interpolated ),71.74  ( OK ),72.60  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 22:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.77  ( OK ),0.00  ( Interpolated ),71.74  ( OK ),72.60  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 22:45:00  CST,0.00  ( OK ),0.40  ( OK ),1.50  ( OK ),70.82  ( OK ),0.00  ( OK ),71.59  ( OK ),72.76  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 23:00:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.82  ( OK ),0.00  ( Interpolated ),71.59  ( OK ),72.76  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 23:15:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.82  ( OK ),0.00  ( Interpolated ),71.59  ( OK ),72.76  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 23:30:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.82  ( OK ),0.00  ( Interpolated ),71.59  ( OK ),72.76  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Mar 22 23:45:00  CST,0.00  ( Interpolated ),0.40  ( OK ),0.00  ( Interpolated ),70.82  ( OK ),0.00  ( Interpolated ),71.59  ( OK ),72.76  ( OK ),56.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
