TT,Global_OAH-global-Percentage,Global_OAT-global-degree Fahrenheit,OAWB-global-degree Fahrenheit,
Wed  Apr 30 12:45:00  CDT,79.90  ( OK ),56.39  ( OK ),52.90  ( OK ),
Wed  Apr 30 13:00:00  CDT,79.49  ( OK ),55.46  ( OK ),52.10  ( OK ),
Wed  Apr 30 13:15:00  CDT,79.22  ( OK ),55.50  ( OK ),52.00  ( OK ),
Wed  Apr 30 13:30:00  CDT,76.23  ( OK ),55.26  ( OK ),51.20  ( OK ),
Wed  Apr 30 13:45:00  CDT,76.13  ( OK ),54.45  ( OK ),50.40  ( OK ),
Wed  Apr 30 14:00:00  CDT,76.33  ( OK ),54.19  ( OK ),50.20  ( OK ),
Wed  Apr 30 14:15:00  CDT,75.63  ( OK ),55.37  ( OK ),51.20  ( OK ),
Wed  Apr 30 14:30:00  CDT,73.03  ( OK ),56.54  ( OK ),51.80  ( OK ),
Wed  Apr 30 14:45:00  CDT,72.03  ( OK ),56.34  ( OK ),51.40  ( OK ),
Wed  Apr 30 15:00:00  CDT,71.22  ( OK ),55.27  ( OK ),50.30  ( OK ),
Wed  Apr 30 15:15:00  CDT,71.17  ( OK ),54.86  ( OK ),50.00  ( OK ),
Wed  Apr 30 15:30:00  CDT,71.03  ( OK ),54.17  ( OK ),49.28  ( OK ),
Wed  Apr 30 15:45:00  CDT,70.72  ( OK ),54.11  ( OK ),49.20  ( OK ),
Wed  Apr 30 16:00:00  CDT,70.21  ( OK ),53.74  ( OK ),48.74  ( OK ),
Wed  Apr 30 16:15:00  CDT,69.73  ( OK ),53.57  ( OK ),48.50  ( OK ),
Wed  Apr 30 16:30:00  CDT,67.91  ( OK ),52.75  ( OK ),47.44  ( OK ),
Wed  Apr 30 16:45:00  CDT,68.21  ( OK ),52.66  ( OK ),47.40  ( OK ),
Wed  Apr 30 17:00:00  CDT,69.31  ( OK ),52.07  ( OK ),47.10  ( OK ),
Wed  Apr 30 17:15:00  CDT,68.31  ( OK ),52.24  ( OK ),47.09  ( OK ),
Wed  Apr 30 17:30:00  CDT,70.22  ( OK ),51.43  ( OK ),46.67  ( OK ),
Wed  Apr 30 17:45:00  CDT,70.63  ( OK ),51.78  ( OK ),47.00  ( OK ),
Wed  Apr 30 18:00:00  CDT,68.62  ( OK ),51.58  ( OK ),46.50  ( OK ),
Wed  Apr 30 18:15:00  CDT,69.02  ( OK ),51.23  ( OK ),46.30  ( OK ),
Wed  Apr 30 18:30:00  CDT,70.04  ( OK ),51.20  ( OK ),46.40  ( OK ),
Wed  Apr 30 18:45:00  CDT,71.13  ( OK ),50.47  ( OK ),45.90  ( OK ),
Wed  Apr 30 19:00:00  CDT,71.77  ( OK ),50.38  ( OK ),45.94  ( OK ),
Wed  Apr 30 19:15:00  CDT,72.23  ( OK ),49.99  ( OK ),45.63  ( OK ),
Wed  Apr 30 19:30:00  CDT,73.03  ( OK ),49.64  ( OK ),45.50  ( OK ),
Wed  Apr 30 19:45:00  CDT,74.83  ( OK ),49.32  ( OK ),45.50  ( OK ),
Wed  Apr 30 20:00:00  CDT,75.14  ( OK ),48.75  ( OK ),45.00  ( OK ),
Wed  Apr 30 20:15:00  CDT,76.25  ( OK ),48.04  ( OK ),44.50  ( OK ),
Wed  Apr 30 20:30:00  CDT,77.55  ( OK ),47.49  ( OK ),44.20  ( OK ),
Wed  Apr 30 20:45:00  CDT,78.44  ( OK ),47.28  ( OK ),44.10  ( OK ),
Wed  Apr 30 21:00:00  CDT,79.14  ( OK ),47.33  ( OK ),44.30  ( OK ),
Wed  Apr 30 21:15:00  CDT,80.07  ( OK ),47.53  ( OK ),44.60  ( OK ),
Wed  Apr 30 21:30:00  CDT,79.55  ( OK ),47.79  ( OK ),44.77  ( OK ),
Wed  Apr 30 21:45:00  CDT,79.93  ( OK ),47.91  ( OK ),44.99  ( OK ),
Wed  Apr 30 22:00:00  CDT,80.15  ( OK ),48.14  ( OK ),45.20  ( OK ),
Wed  Apr 30 22:15:00  CDT,80.16  ( OK ),48.28  ( OK ),45.30  ( OK ),
Wed  Apr 30 22:30:00  CDT,80.46  ( OK ),48.26  ( OK ),45.36  ( OK ),
Wed  Apr 30 22:45:00  CDT,80.46  ( OK ),48.39  ( OK ),45.46  ( OK ),
Wed  Apr 30 23:00:00  CDT,80.73  ( OK ),48.48  ( OK ),45.60  ( OK ),
Wed  Apr 30 23:15:00  CDT,81.20  ( OK ),48.43  ( OK ),45.64  ( OK ),
Wed  Apr 30 23:30:00  CDT,81.89  ( OK ),48.55  ( OK ),45.84  ( OK ),
Wed  Apr 30 23:45:00  CDT,82.48  ( OK ),48.54  ( OK ),45.93  ( OK ),
Thu  May 01 00:00:00  CDT,82.48  ( OK ),48.62  ( OK ),46.00  ( OK ),
Thu  May 01 00:15:00  CDT,84.00  ( OK ),48.47  ( OK ),46.10  ( OK ),
Thu  May 01 00:30:00  CDT,85.28  ( OK ),48.05  ( OK ),45.90  ( OK ),
Thu  May 01 00:45:00  CDT,85.11  ( OK ),47.40  ( OK ),45.29  ( OK ),
Thu  May 01 01:00:00  CDT,84.46  ( OK ),47.19  ( OK ),44.90  ( OK ),
Thu  May 01 01:15:00  CDT,84.11  ( OK ),46.72  ( OK ),44.47  ( OK ),
Thu  May 01 01:30:00  CDT,84.99  ( OK ),46.20  ( OK ),44.10  ( OK ),
Thu  May 01 01:45:00  CDT,85.31  ( OK ),46.32  ( OK ),44.25  ( OK ),
Thu  May 01 02:00:00  CDT,85.07  ( OK ),46.08  ( OK ),43.96  ( OK ),
Thu  May 01 02:15:00  CDT,84.30  ( OK ),45.97  ( OK ),43.75  ( OK ),
Thu  May 01 02:30:00  CDT,84.30  ( OK ),45.85  ( OK ),43.63  ( OK ),
Thu  May 01 02:45:00  CDT,84.99  ( OK ),45.70  ( OK ),43.60  ( OK ),
Thu  May 01 03:00:00  CDT,84.56  ( OK ),45.78  ( OK ),43.60  ( OK ),
Thu  May 01 03:15:00  CDT,84.45  ( OK ),45.72  ( OK ),43.56  ( OK ),
Thu  May 01 03:30:00  CDT,84.51  ( OK ),45.58  ( OK ),43.40  ( OK ),
Thu  May 01 03:45:00  CDT,83.99  ( OK ),45.37  ( OK ),43.12  ( OK ),
Thu  May 01 04:00:00  CDT,84.20  ( OK ),45.31  ( OK ),43.11  ( OK ),
Thu  May 01 04:15:00  CDT,84.43  ( OK ),45.11  ( OK ),42.99  ( OK ),
Thu  May 01 04:30:00  CDT,84.43  ( OK ),45.08  ( OK ),42.90  ( OK ),
Thu  May 01 04:45:00  CDT,84.43  ( OK ),44.93  ( OK ),42.80  ( OK ),
Thu  May 01 05:00:00  CDT,84.44  ( OK ),44.59  ( OK ),42.44  ( OK ),
Thu  May 01 05:15:00  CDT,84.59  ( OK ),44.26  ( OK ),42.18  ( OK ),
Thu  May 01 05:30:00  CDT,85.10  ( OK ),44.25  ( OK ),42.21  ( OK ),
Thu  May 01 05:45:00  CDT,85.40  ( OK ),44.44  ( OK ),42.47  ( OK ),
Thu  May 01 06:00:00  CDT,84.52  ( OK ),44.51  ( OK ),42.40  ( OK ),
Thu  May 01 06:15:00  CDT,84.30  ( OK ),44.53  ( OK ),42.40  ( OK ),
Thu  May 01 06:30:00  CDT,85.72  ( OK ),44.45  ( OK ),42.50  ( OK ),
Thu  May 01 06:45:00  CDT,85.84  ( OK ),44.39  ( OK ),42.45  ( OK ),
Thu  May 01 07:00:00  CDT,85.71  ( OK ),44.39  ( OK ),42.41  ( OK ),
Thu  May 01 07:15:00  CDT,86.59  ( OK ),44.51  ( OK ),42.70  ( OK ),
Thu  May 01 07:30:00  CDT,87.03  ( OK ),44.60  ( OK ),42.85  ( OK ),
Thu  May 01 07:45:00  CDT,87.79  ( OK ),44.57  ( OK ),42.90  ( OK ),
Thu  May 01 08:00:00  CDT,88.21  ( OK ),44.98  ( OK ),43.34  ( OK ),
Thu  May 01 08:15:00  CDT,87.72  ( OK ),45.35  ( OK ),43.65  ( OK ),
Thu  May 01 08:30:00  CDT,88.20  ( OK ),45.29  ( OK ),43.63  ( OK ),
Thu  May 01 08:45:00  CDT,88.96  ( OK ),45.23  ( OK ),43.70  ( OK ),
Thu  May 01 09:00:00  CDT,89.31  ( OK ),45.19  ( OK ),43.70  ( OK ),
Thu  May 01 09:15:00  CDT,89.82  ( OK ),45.21  ( OK ),43.80  ( OK ),
Thu  May 01 09:30:00  CDT,89.38  ( OK ),45.32  ( OK ),43.89  ( OK ),
Thu  May 01 09:45:00  CDT,89.72  ( OK ),45.39  ( OK ),43.93  ( OK ),
Thu  May 01 10:00:00  CDT,90.04  ( OK ),45.37  ( OK ),44.00  ( OK ),
Thu  May 01 10:15:00  CDT,90.01  ( OK ),45.62  ( OK ),44.25  ( OK ),
Thu  May 01 10:30:00  CDT,89.87  ( OK ),46.07  ( OK ),44.62  ( OK ),
Thu  May 01 10:45:00  CDT,90.04  ( OK ),46.58  ( OK ),45.16  ( OK ),
Thu  May 01 11:00:00  CDT,88.48  ( OK ),47.45  ( OK ),45.80  ( OK ),
Thu  May 01 11:15:00  CDT,90.04  ( OK ),47.05  ( OK ),45.60  ( OK ),
Thu  May 01 11:30:00  CDT,90.06  ( OK ),47.99  ( OK ),46.50  ( OK ),
Thu  May 01 11:45:00  CDT,90.09  ( OK ),49.37  ( OK ),47.90  ( OK ),
Thu  May 01 12:00:00  CDT,90.10  ( OK ),50.26  ( OK ),48.73  ( OK ),
Thu  May 01 12:15:00  CDT,90.07  ( OK ),48.89  ( OK ),47.40  ( OK ),
Thu  May 01 12:30:00  CDT,90.08  ( OK ),49.51  ( OK ),48.03  ( OK ),
Thu  May 01 12:45:00  CDT,90.08  ( OK ),49.33  ( OK ),47.87  ( OK ),
Thu  May 01 13:00:00  CDT,90.10  ( OK ),49.97  ( OK ),48.47  ( OK ),
Thu  May 01 13:15:00  CDT,90.09  ( OK ),49.51  ( OK ),48.00  ( OK ),
Thu  May 01 13:30:00  CDT,90.11  ( OK ),50.08  ( OK ),48.56  ( OK ),
Thu  May 01 13:45:00  CDT,90.18  ( OK ),49.39  ( OK ),47.90  ( OK ),
Thu  May 01 14:00:00  CDT,90.41  ( OK ),50.20  ( OK ),48.70  ( OK ),
Thu  May 01 14:15:00  CDT,90.31  ( OK ),49.92  ( OK ),48.40  ( OK ),
Thu  May 01 14:30:00  CDT,90.31  ( OK ),50.09  ( OK ),48.60  ( OK ),
Thu  May 01 14:45:00  CDT,90.30  ( OK ),50.59  ( OK ),49.10  ( OK ),
Thu  May 01 15:00:00  CDT,90.28  ( OK ),50.04  ( OK ),48.60  ( OK ),
Thu  May 01 15:15:00  CDT,90.27  ( OK ),49.89  ( OK ),48.40  ( OK ),
Thu  May 01 15:30:00  CDT,90.28  ( OK ),49.99  ( OK ),48.40  ( OK ),
Thu  May 01 15:45:00  CDT,90.27  ( OK ),49.44  ( OK ),48.00  ( OK ),
Thu  May 01 16:00:00  CDT,90.27  ( OK ),49.44  ( OK ),48.00  ( OK ),
Thu  May 01 16:15:00  CDT,90.27  ( OK ),49.48  ( OK ),48.00  ( OK ),
Thu  May 01 16:30:00  CDT,90.27  ( OK ),49.67  ( OK ),48.20  ( OK ),
Thu  May 01 16:45:00  CDT,90.26  ( OK ),49.14  ( OK ),47.70  ( OK ),
Thu  May 01 17:00:00  CDT,90.26  ( OK ),48.91  ( OK ),47.50  ( OK ),
Thu  May 01 17:15:00  CDT,90.26  ( OK ),48.65  ( OK ),47.20  ( OK ),
Thu  May 01 17:30:00  CDT,90.26  ( OK ),48.75  ( OK ),47.30  ( OK ),
Thu  May 01 17:45:00  CDT,90.27  ( OK ),49.22  ( OK ),47.80  ( OK ),
Thu  May 01 18:00:00  CDT,90.29  ( OK ),50.88  ( OK ),49.38  ( OK ),
Thu  May 01 18:15:00  CDT,90.27  ( OK ),49.65  ( OK ),48.20  ( OK ),
Thu  May 01 18:30:00  CDT,90.26  ( OK ),50.04  ( OK ),48.57  ( OK ),
Thu  May 01 18:45:00  CDT,89.80  ( OK ),49.21  ( OK ),47.65  ( OK ),
Thu  May 01 19:00:00  CDT,90.25  ( OK ),48.93  ( OK ),47.50  ( OK ),
Thu  May 01 19:15:00  CDT,89.22  ( OK ),48.89  ( OK ),47.29  ( OK ),
Thu  May 01 19:30:00  CDT,88.85  ( OK ),48.84  ( OK ),47.20  ( OK ),
Thu  May 01 19:45:00  CDT,90.04  ( OK ),48.42  ( OK ),47.00  ( OK ),
Thu  May 01 20:00:00  CDT,90.24  ( OK ),47.95  ( OK ),46.51  ( OK ),
Thu  May 01 20:15:00  CDT,90.24  ( OK ),47.86  ( OK ),46.43  ( OK ),
Thu  May 01 20:30:00  CDT,90.24  ( OK ),47.66  ( OK ),46.23  ( OK ),
Thu  May 01 20:45:00  CDT,90.23  ( OK ),47.14  ( OK ),45.74  ( OK ),
Thu  May 01 21:00:00  CDT,90.24  ( OK ),46.98  ( OK ),45.59  ( OK ),
Thu  May 01 21:15:00  CDT,90.24  ( OK ),47.00  ( OK ),45.60  ( OK ),
Thu  May 01 21:30:00  CDT,90.24  ( OK ),47.28  ( OK ),45.88  ( OK ),
Thu  May 01 21:45:00  CDT,90.25  ( OK ),47.25  ( OK ),45.85  ( OK ),
Thu  May 01 22:00:00  CDT,90.25  ( OK ),47.26  ( OK ),45.86  ( OK ),
Thu  May 01 22:15:00  CDT,90.25  ( OK ),47.32  ( OK ),45.92  ( OK ),
Thu  May 01 22:30:00  CDT,90.26  ( OK ),47.25  ( OK ),45.85  ( OK ),
Thu  May 01 22:45:00  CDT,90.25  ( OK ),47.26  ( OK ),45.86  ( OK ),
Thu  May 01 23:00:00  CDT,90.25  ( OK ),47.28  ( OK ),45.88  ( OK ),
Thu  May 01 23:15:00  CDT,90.25  ( OK ),47.17  ( OK ),45.77  ( OK ),
Thu  May 01 23:30:00  CDT,90.26  ( OK ),47.17  ( OK ),45.78  ( OK ),
Thu  May 01 23:45:00  CDT,90.26  ( OK ),47.22  ( OK ),45.82  ( OK ),
Fri  May 02 00:00:00  CDT,90.25  ( OK ),47.26  ( OK ),45.86  ( OK ),
Fri  May 02 00:15:00  CDT,90.27  ( OK ),47.41  ( OK ),46.01  ( OK ),
Fri  May 02 00:30:00  CDT,90.27  ( OK ),47.44  ( OK ),46.04  ( OK ),
Fri  May 02 00:45:00  CDT,90.27  ( OK ),47.29  ( OK ),45.90  ( OK ),
Fri  May 02 01:00:00  CDT,90.28  ( OK ),47.31  ( OK ),45.92  ( OK ),
Fri  May 02 01:15:00  CDT,90.28  ( OK ),47.34  ( OK ),45.95  ( OK ),
Fri  May 02 01:30:00  CDT,90.27  ( OK ),47.35  ( OK ),45.95  ( OK ),
Fri  May 02 01:45:00  CDT,90.27  ( OK ),47.42  ( OK ),46.01  ( OK ),
Fri  May 02 02:00:00  CDT,90.26  ( OK ),47.48  ( OK ),46.07  ( OK ),
Fri  May 02 02:15:00  CDT,90.27  ( OK ),47.46  ( OK ),46.06  ( OK ),
Fri  May 02 02:30:00  CDT,90.26  ( OK ),47.48  ( OK ),46.07  ( OK ),
Fri  May 02 02:45:00  CDT,90.26  ( OK ),47.45  ( OK ),46.04  ( OK ),
Fri  May 02 03:00:00  CDT,90.28  ( OK ),47.47  ( OK ),46.08  ( OK ),
Fri  May 02 03:15:00  CDT,90.23  ( OK ),47.51  ( OK ),46.10  ( OK ),
Fri  May 02 03:30:00  CDT,90.29  ( OK ),47.57  ( OK ),46.17  ( OK ),
Fri  May 02 03:45:00  CDT,89.94  ( OK ),47.52  ( OK ),46.10  ( OK ),
Fri  May 02 04:00:00  CDT,89.89  ( OK ),47.44  ( OK ),46.00  ( OK ),
Fri  May 02 04:15:00  CDT,89.53  ( OK ),47.42  ( OK ),45.90  ( OK ),
Fri  May 02 04:30:00  CDT,89.47  ( OK ),47.45  ( OK ),45.91  ( OK ),
Fri  May 02 04:45:00  CDT,89.47  ( OK ),47.46  ( OK ),45.92  ( OK ),
Fri  May 02 05:00:00  CDT,89.44  ( OK ),47.46  ( OK ),45.91  ( OK ),
Fri  May 02 05:15:00  CDT,89.36  ( OK ),47.46  ( OK ),45.90  ( OK ),
Fri  May 02 05:30:00  CDT,89.32  ( OK ),47.44  ( OK ),45.90  ( OK ),
Fri  May 02 05:45:00  CDT,89.23  ( OK ),47.45  ( OK ),45.90  ( OK ),
Fri  May 02 06:00:00  CDT,89.29  ( OK ),47.45  ( OK ),45.90  ( OK ),
Fri  May 02 06:15:00  CDT,89.43  ( OK ),47.51  ( OK ),46.00  ( OK ),
Fri  May 02 06:30:00  CDT,89.55  ( OK ),47.57  ( OK ),46.05  ( OK ),
Fri  May 02 06:45:00  CDT,89.24  ( OK ),47.79  ( OK ),46.20  ( OK ),
Fri  May 02 07:00:00  CDT,88.34  ( OK ),48.18  ( OK ),46.44  ( OK ),
Fri  May 02 07:15:00  CDT,87.54  ( OK ),48.53  ( OK ),46.70  ( OK ),
Fri  May 02 07:30:00  CDT,87.41  ( OK ),48.64  ( OK ),46.80  ( OK ),
Fri  May 02 07:45:00  CDT,87.32  ( OK ),48.72  ( OK ),46.85  ( OK ),
Fri  May 02 08:00:00  CDT,87.01  ( OK ),49.57  ( OK ),47.60  ( OK ),
Fri  May 02 08:15:00  CDT,85.40  ( OK ),50.21  ( OK ),48.00  ( OK ),
Fri  May 02 08:30:00  CDT,86.29  ( OK ),50.05  ( OK ),47.97  ( OK ),
Fri  May 02 08:45:00  CDT,85.89  ( OK ),50.83  ( OK ),48.66  ( OK ),
Fri  May 02 09:00:00  CDT,84.82  ( OK ),50.84  ( OK ),48.56  ( OK ),
Fri  May 02 09:15:00  CDT,85.22  ( OK ),50.72  ( OK ),48.45  ( OK ),
Fri  May 02 09:30:00  CDT,85.40  ( OK ),50.72  ( OK ),48.50  ( OK ),
Fri  May 02 09:45:00  CDT,85.59  ( OK ),50.56  ( OK ),48.31  ( OK ),
Fri  May 02 10:00:00  CDT,85.91  ( OK ),50.60  ( OK ),48.40  ( OK ),
Fri  May 02 10:15:00  CDT,85.46  ( OK ),51.23  ( OK ),48.98  ( OK ),
Fri  May 02 10:30:00  CDT,84.60  ( OK ),52.13  ( OK ),49.70  ( OK ),
Fri  May 02 10:45:00  CDT,83.38  ( OK ),52.54  ( OK ),49.90  ( OK ),
Fri  May 02 11:00:00  CDT,83.36  ( OK ),52.51  ( OK ),49.87  ( OK ),
Fri  May 02 11:15:00  CDT,82.66  ( OK ),52.82  ( OK ),50.00  ( OK ),
Fri  May 02 11:30:00  CDT,82.39  ( OK ),52.68  ( OK ),49.80  ( OK ),
Fri  May 02 11:45:00  CDT,82.73  ( OK ),52.23  ( OK ),49.46  ( OK ),
Fri  May 02 12:00:00  CDT,82.68  ( OK ),52.52  ( OK ),49.75  ( OK ),
Fri  May 02 12:15:00  CDT,82.04  ( OK ),52.66  ( OK ),49.77  ( OK ),
Fri  May 02 12:30:00  CDT,83.00  ( OK ),52.41  ( OK ),49.70  ( OK ),
Fri  May 02 12:45:00  CDT,81.54  ( OK ),52.86  ( OK ),49.88  ( OK ),
Fri  May 02 13:00:00  CDT,79.89  ( OK ),53.19  ( OK ),49.90  ( OK ),
Fri  May 02 13:15:00  CDT,80.02  ( OK ),53.13  ( OK ),49.90  ( OK ),
Fri  May 02 13:30:00  CDT,80.78  ( OK ),53.09  ( OK ),49.92  ( OK ),
Fri  May 02 13:45:00  CDT,76.40  ( OK ),54.15  ( OK ),50.20  ( OK ),
Fri  May 02 14:00:00  CDT,76.60  ( OK ),53.96  ( OK ),50.06  ( OK ),
Fri  May 02 14:15:00  CDT,77.79  ( OK ),53.54  ( OK ),49.90  ( OK ),
Fri  May 02 14:30:00  CDT,75.38  ( OK ),54.20  ( OK ),50.04  ( OK ),
Fri  May 02 14:45:00  CDT,76.69  ( OK ),53.56  ( OK ),49.70  ( OK ),
Fri  May 02 15:00:00  CDT,77.45  ( OK ),53.41  ( OK ),49.70  ( OK ),
Fri  May 02 15:15:00  CDT,77.55  ( OK ),53.39  ( OK ),49.66  ( OK ),
Fri  May 02 15:30:00  CDT,77.52  ( OK ),53.58  ( OK ),49.85  ( OK ),
Fri  May 02 15:45:00  CDT,77.04  ( OK ),53.61  ( OK ),49.80  ( OK ),
Fri  May 02 16:00:00  CDT,76.21  ( OK ),53.77  ( OK ),49.80  ( OK ),
Fri  May 02 16:15:00  CDT,77.03  ( OK ),53.68  ( OK ),49.87  ( OK ),
Fri  May 02 16:30:00  CDT,75.39  ( OK ),53.88  ( OK ),49.80  ( OK ),
Fri  May 02 16:45:00  CDT,74.99  ( OK ),54.33  ( OK ),50.10  ( OK ),
Fri  May 02 17:00:00  CDT,75.60  ( OK ),53.76  ( OK ),49.70  ( OK ),
Fri  May 02 17:15:00  CDT,76.11  ( OK ),54.49  ( OK ),50.50  ( OK ),
Fri  May 02 17:30:00  CDT,71.36  ( OK ),56.46  ( OK ),51.40  ( OK ),
Fri  May 02 17:45:00  CDT,71.96  ( OK ),56.05  ( OK ),51.16  ( OK ),
Fri  May 02 18:00:00  CDT,74.79  ( OK ),55.20  ( OK ),50.90  ( OK ),
Fri  May 02 18:15:00  CDT,75.08  ( OK ),54.64  ( OK ),50.40  ( OK ),
Fri  May 02 18:30:00  CDT,75.95  ( OK ),54.21  ( OK ),50.20  ( OK ),
Fri  May 02 18:45:00  CDT,75.47  ( OK ),54.01  ( OK ),49.90  ( OK ),
Fri  May 02 19:00:00  CDT,75.92  ( OK ),53.95  ( OK ),50.00  ( OK ),
Fri  May 02 19:15:00  CDT,76.48  ( OK ),53.75  ( OK ),49.82  ( OK ),
Fri  May 02 19:30:00  CDT,77.72  ( OK ),53.48  ( OK ),49.80  ( OK ),
Fri  May 02 19:45:00  CDT,82.64  ( OK ),52.76  ( OK ),49.96  ( OK ),
Fri  May 02 20:00:00  CDT,84.92  ( OK ),52.02  ( OK ),49.66  ( OK ),
Fri  May 02 20:15:00  CDT,85.84  ( OK ),51.53  ( OK ),49.30  ( OK ),
Fri  May 02 20:30:00  CDT,86.05  ( OK ),51.38  ( OK ),49.20  ( OK ),
Fri  May 02 20:45:00  CDT,86.41  ( OK ),51.36  ( OK ),49.20  ( OK ),
Fri  May 02 21:00:00  CDT,86.35  ( OK ),51.30  ( OK ),49.14  ( OK ),
Fri  May 02 21:15:00  CDT,86.20  ( OK ),51.30  ( OK ),49.10  ( OK ),
Fri  May 02 21:30:00  CDT,86.13  ( OK ),51.04  ( OK ),48.90  ( OK ),
Fri  May 02 21:45:00  CDT,86.10  ( OK ),50.60  ( OK ),48.50  ( OK ),
Fri  May 02 22:00:00  CDT,86.06  ( OK ),50.49  ( OK ),48.30  ( OK ),
Fri  May 02 22:15:00  CDT,85.94  ( OK ),50.36  ( OK ),48.20  ( OK ),
Fri  May 02 22:30:00  CDT,85.64  ( OK ),50.37  ( OK ),48.15  ( OK ),
Fri  May 02 22:45:00  CDT,85.38  ( OK ),50.53  ( OK ),48.30  ( OK ),
Fri  May 02 23:00:00  CDT,85.36  ( OK ),50.40  ( OK ),48.10  ( OK ),
Fri  May 02 23:15:00  CDT,85.76  ( OK ),50.53  ( OK ),48.34  ( OK ),
Fri  May 02 23:30:00  CDT,87.36  ( OK ),50.21  ( OK ),48.30  ( OK ),
Fri  May 02 23:45:00  CDT,88.19  ( OK ),49.89  ( OK ),48.10  ( OK ),
Sat  May 03 00:00:00  CDT,88.85  ( OK ),49.57  ( OK ),47.90  ( OK ),
Sat  May 03 00:15:00  CDT,89.41  ( OK ),49.40  ( OK ),47.83  ( OK ),
Sat  May 03 00:30:00  CDT,88.99  ( OK ),49.47  ( OK ),47.80  ( OK ),
Sat  May 03 00:45:00  CDT,88.09  ( OK ),49.49  ( OK ),47.70  ( OK ),
Sat  May 03 01:00:00  CDT,87.71  ( OK ),49.40  ( OK ),47.50  ( OK ),
Sat  May 03 01:15:00  CDT,87.08  ( OK ),49.32  ( OK ),47.40  ( OK ),
Sat  May 03 01:30:00  CDT,86.62  ( OK ),49.38  ( OK ),47.36  ( OK ),
Sat  May 03 01:45:00  CDT,86.25  ( OK ),49.48  ( OK ),47.40  ( OK ),
Sat  May 03 02:00:00  CDT,86.08  ( OK ),49.44  ( OK ),47.34  ( OK ),
Sat  May 03 02:15:00  CDT,86.24  ( OK ),49.28  ( OK ),47.20  ( OK ),
Sat  May 03 02:30:00  CDT,86.71  ( OK ),49.01  ( OK ),47.04  ( OK ),
Sat  May 03 02:45:00  CDT,86.93  ( OK ),48.84  ( OK ),46.90  ( OK ),
Sat  May 03 03:00:00  CDT,86.99  ( OK ),49.16  ( OK ),47.20  ( OK ),
Sat  May 03 03:15:00  CDT,86.71  ( OK ),49.60  ( OK ),47.60  ( OK ),
Sat  May 03 03:30:00  CDT,86.60  ( OK ),49.88  ( OK ),47.80  ( OK ),
Sat  May 03 03:45:00  CDT,86.22  ( OK ),49.75  ( OK ),47.67  ( OK ),
Sat  May 03 04:00:00  CDT,86.25  ( OK ),49.25  ( OK ),47.20  ( OK ),
Sat  May 03 04:15:00  CDT,86.70  ( OK ),48.83  ( OK ),46.87  ( OK ),
Sat  May 03 04:30:00  CDT,86.71  ( OK ),48.55  ( OK ),46.60  ( OK ),
Sat  May 03 04:45:00  CDT,86.81  ( OK ),48.31  ( OK ),46.40  ( OK ),
Sat  May 03 05:00:00  CDT,86.97  ( OK ),48.02  ( OK ),46.10  ( OK ),
Sat  May 03 05:15:00  CDT,87.05  ( OK ),47.80  ( OK ),45.93  ( OK ),
Sat  May 03 05:30:00  CDT,87.43  ( OK ),47.50  ( OK ),45.70  ( OK ),
Sat  May 03 05:45:00  CDT,87.71  ( OK ),47.26  ( OK ),45.50  ( OK ),
Sat  May 03 06:00:00  CDT,87.86  ( OK ),47.04  ( OK ),45.30  ( OK ),
Sat  May 03 06:15:00  CDT,87.93  ( OK ),47.03  ( OK ),45.30  ( OK ),
Sat  May 03 06:30:00  CDT,87.92  ( OK ),47.10  ( OK ),45.40  ( OK ),
Sat  May 03 06:45:00  CDT,87.85  ( OK ),47.27  ( OK ),45.50  ( OK ),
Sat  May 03 07:00:00  CDT,87.80  ( OK ),47.56  ( OK ),45.80  ( OK ),
Sat  May 03 07:15:00  CDT,87.52  ( OK ),48.03  ( OK ),46.20  ( OK ),
Sat  May 03 07:30:00  CDT,87.51  ( OK ),48.68  ( OK ),46.80  ( OK ),
Sat  May 03 07:45:00  CDT,87.01  ( OK ),49.48  ( OK ),47.50  ( OK ),
Sat  May 03 08:00:00  CDT,86.03  ( OK ),50.56  ( OK ),48.40  ( OK ),
Sat  May 03 08:15:00  CDT,85.30  ( OK ),51.49  ( OK ),49.12  ( OK ),
Sat  May 03 08:30:00  CDT,84.13  ( OK ),52.29  ( OK ),49.71  ( OK ),
Sat  May 03 08:45:00  CDT,82.58  ( OK ),52.92  ( OK ),50.10  ( OK ),
Sat  May 03 09:00:00  CDT,81.36  ( OK ),53.53  ( OK ),50.47  ( OK ),
Sat  May 03 09:15:00  CDT,80.58  ( OK ),54.22  ( OK ),51.00  ( OK ),
Sat  May 03 09:30:00  CDT,78.85  ( OK ),54.82  ( OK ),51.29  ( OK ),
Sat  May 03 09:45:00  CDT,76.48  ( OK ),55.42  ( OK ),51.34  ( OK ),
Sat  May 03 10:00:00  CDT,73.18  ( OK ),55.89  ( OK ),51.20  ( OK ),
Sat  May 03 10:15:00  CDT,69.05  ( OK ),56.35  ( OK ),50.80  ( OK ),
Sat  May 03 10:30:00  CDT,67.05  ( OK ),57.13  ( OK ),51.20  ( OK ),
Sat  May 03 10:45:00  CDT,65.95  ( OK ),57.62  ( OK ),51.40  ( OK ),
Sat  May 03 11:00:00  CDT,61.93  ( OK ),58.33  ( OK ),51.30  ( OK ),
